reaction,N,ID,Dose,logDose,min_dose,response
LD50,93,6,128,4.852030263919617,5.1471163290735165,0
LD50,93,7,128,4.852030263919617,4.931720741237983,0
LD50,93,8,128,4.852030263919617,4.95219270511427,0
LD50,93,9,128,4.852030263919617,4.617312991941301,1
LD50,93,10,128,4.852030263919617,5.228543066528747,0
LD50,93,11,128,4.852030263919617,4.922127333795197,0
LD50,93,12,128,4.852030263919617,4.680528708443799,1
LD50,93,13,128,4.852030263919617,5.47490203583871,0
LD50,93,14,128,4.852030263919617,4.568119846685581,1
LD50,93,15,128,4.852030263919617,4.75518646663661,1
LD50,93,1,160,5.075173815233827,5.84867236132029,0
LD50,93,2,160,5.075173815233827,3.6967013537846434,1
LD50,93,3,160,5.075173815233827,4.894798030474483,1
LD50,93,4,160,5.075173815233827,4.164815922410349,1
LD50,93,5,160,5.075173815233827,4.233925201443767,1
LD50,93,6,160,5.075173815233827,4.557462819859686,1
LD50,93,7,160,5.075173815233827,4.9434026504819375,1
LD50,93,8,160,5.075173815233827,4.760099986594019,1
LD50,93,9,160,5.075173815233827,4.433369405930377,1
LD50,93,10,160,5.075173815233827,4.339927461381899,1
LD50,93,11,160,5.075173815233827,4.776670269215244,1
LD50,93,12,160,5.075173815233827,4.40179904198147,1
LD50,93,13,160,5.075173815233827,4.716111406926651,1
LD50,93,14,160,5.075173815233827,4.801947013321907,1
LD50,93,15,160,5.075173815233827,4.639681710960396,1
LD50,93,1,200,5.298317366548036,5.369943779382485,0
LD50,93,2,200,5.298317366548036,5.050110317658199,1
LD50,93,3,200,5.298317366548036,5.456533229819955,0
LD50,93,4,200,5.298317366548036,3.9997771916124507,1
LD50,93,5,200,5.298317366548036,4.74119033014988,1
LD50,93,6,200,5.298317366548036,5.019054469454495,1
LD50,93,7,200,5.298317366548036,4.014317492216712,1
LD50,93,8,200,5.298317366548036,5.608572003830458,0
LD50,93,9,200,5.298317366548036,5.326541487004136,0
LD50,93,10,200,5.298317366548036,4.771568586066858,1
LD50,93,11,200,5.298317366548036,4.778720137783946,1
LD50,93,12,200,5.298317366548036,4.335182095726459,1
LD50,93,13,200,5.298317366548036,4.9725273424636445,1
LD50,93,14,200,5.298317366548036,4.950755583385739,1
LD50,93,15,200,5.298317366548036,4.479597239245439,1
LD50,93,1,250,5.521460917862246,4.815197412186625,1
LD50,93,2,250,5.521460917862246,4.939942062033067,1
LD50,93,3,250,5.521460917862246,6.22823765327851,0
LD50,93,4,250,5.521460917862246,4.149305425856426,1
LD50,93,5,250,5.521460917862246,4.426834553483096,1
LD50,93,6,250,5.521460917862246,4.553455583035728,1
LD50,93,7,250,5.521460917862246,4.685780289236008,1
LD50,93,8,250,5.521460917862246,4.836248329207101,1
LD50,93,9,250,5.521460917862246,4.5358789390380965,1
LD50,93,10,250,5.521460917862246,5.249206414790494,1
LD50,93,11,250,5.521460917862246,5.313761588397986,1
LD50,93,12,250,5.521460917862246,4.882441471162118,1
LD50,93,13,250,5.521460917862246,4.74928428317773,1
LD50,93,14,250,5.521460917862246,4.095320056801403,1
LD50,93,15,250,5.521460917862246,4.644148203261363,1
LD50,94,1,102.4,4.628886712605407,5.438672849936277,0
LD50,94,2,102.4,4.628886712605407,4.389190870289928,1
LD50,94,3,102.4,4.628886712605407,4.7733556219023265,0
LD50,94,4,102.4,4.628886712605407,5.029208593545255,0
LD50,94,5,102.4,4.628886712605407,5.03442251052547,0
LD50,94,6,102.4,4.628886712605407,4.193770922377307,1
LD50,94,7,102.4,4.628886712605407,4.559277239079434,1
LD50,94,8,102.4,4.628886712605407,4.842243350980773,0
LD50,94,9,102.4,4.628886712605407,5.516724352508921,0
LD50,94,10,102.4,4.628886712605407,6.084023558254101,0
LD50,94,11,102.4,4.628886712605407,4.692235244490037,0
LD50,94,12,102.4,4.628886712605407,4.4929604389844,1
LD50,94,13,102.4,4.628886712605407,5.013947433310247,0
LD50,94,14,102.4,4.628886712605407,3.7935069794679497,1
LD50,94,15,102.4,4.628886712605407,5.356684661400992,0
LD50,94,1,128,4.852030263919617,5.542844289883055,0
LD50,94,2,128,4.852030263919617,4.275101553607678,1
LD50,94,3,128,4.852030263919617,3.946100378008134,1
LD50,94,4,128,4.852030263919617,5.6417762064876245,0
LD50,94,5,128,4.852030263919617,4.97659130441153,0
LD50,94,6,128,4.852030263919617,3.9811443639529687,1
LD50,94,7,128,4.852030263919617,6.2288652135823686,0
LD50,94,8,128,4.852030263919617,5.743365358102944,0
LD50,94,9,128,4.852030263919617,4.417813529542482,1
LD50,94,10,128,4.852030263919617,5.556303989027032,0
LD50,94,11,128,4.852030263919617,4.000278050131216,1
LD50,94,12,128,4.852030263919617,5.13692716344526,0
LD50,94,13,128,4.852030263919617,4.378363977241808,1
LD50,94,14,128,4.852030263919617,4.388257193169023,1
LD50,94,15,128,4.852030263919617,5.577403921724521,0
LD50,94,1,160,5.075173815233827,5.3507122310791315,0
LD50,94,2,160,5.075173815233827,5.335238261416295,0
LD50,94,3,160,5.075173815233827,4.775376451347484,1
LD50,94,4,160,5.075173815233827,4.632636768254068,1
LD50,94,5,160,5.075173815233827,3.5589538287160574,1
LD50,94,6,160,5.075173815233827,5.52310373035415,0
LD50,94,7,160,5.075173815233827,4.719708748836506,1
LD50,94,8,160,5.075173815233827,4.765308498505537,1
LD50,94,9,160,5.075173815233827,4.304767160916581,1
LD50,94,10,160,5.075173815233827,5.230242059333712,0
LD50,94,11,160,5.075173815233827,4.266303390871488,1
LD50,94,12,160,5.075173815233827,5.253204140686015,0
LD50,94,13,160,5.075173815233827,5.1325882990696785,0
LD50,94,14,160,5.075173815233827,5.000053233042895,1
LD50,94,15,160,5.075173815233827,4.642004148793181,1
LD50,94,1,200,5.298317366548036,4.782865226192541,1
LD50,94,2,200,5.298317366548036,3.8976464902497323,1
LD50,94,3,200,5.298317366548036,3.6985215389914226,1
LD50,94,4,200,5.298317366548036,4.640612482817487,1
LD50,94,5,200,5.298317366548036,4.911474933944142,1
LD50,94,6,200,5.298317366548036,5.182190936879431,1
LD50,94,7,200,5.298317366548036,5.389393018276175,0
LD50,94,8,200,5.298317366548036,4.514146164152785,1
LD50,94,9,200,5.298317366548036,4.286087861392882,1
LD50,94,10,200,5.298317366548036,4.518711581900911,1
LD50,94,11,200,5.298317366548036,6.112980825735428,0
LD50,94,12,200,5.298317366548036,4.375386623438693,1
LD50,94,13,200,5.298317366548036,5.136646175835,1
LD50,94,14,200,5.298317366548036,3.654878680934429,1
LD50,94,15,200,5.298317366548036,5.480655530718689,0
LD50,94,1,250,5.521460917862246,4.5544944884326855,1
LD50,94,2,250,5.521460917862246,4.67396865235757,1
LD50,94,3,250,5.521460917862246,4.02430349247777,1
LD50,94,4,250,5.521460917862246,3.8024540344257014,1
LD50,94,5,250,5.521460917862246,5.033378213321373,1
LD50,94,6,250,5.521460917862246,4.675338680817505,1
LD50,94,7,250,5.521460917862246,4.9731689127262895,1
LD50,94,8,250,5.521460917862246,5.044588494826017,1
LD50,94,9,250,5.521460917862246,4.519191649181707,1
LD50,94,10,250,5.521460917862246,5.189795133924292,1
LD50,94,11,250,5.521460917862246,4.300129335407938,1
LD50,94,12,250,5.521460917862246,4.571710272265418,1
LD50,94,13,250,5.521460917862246,4.921829138954996,1
LD50,94,14,250,5.521460917862246,4.595984385705202,1
LD50,94,15,250,5.521460917862246,5.113241801448974,1
LD50,95,1,102.4,4.628886712605407,5.613868588650123,0
LD50,95,2,102.4,4.628886712605407,4.898121478337814,0
LD50,95,3,102.4,4.628886712605407,4.253073573937534,1
LD50,95,4,102.4,4.628886712605407,4.630052570786616,0
LD50,95,5,102.4,4.628886712605407,4.025847072535736,1
LD50,95,6,102.4,4.628886712605407,4.846998682579886,0
LD50,95,7,102.4,4.628886712605407,4.504753623185698,1
LD50,95,8,102.4,4.628886712605407,4.920006654099842,0
LD50,95,9,102.4,4.628886712605407,4.374202475601745,1
LD50,95,10,102.4,4.628886712605407,4.461672323572439,1
LD50,95,11,102.4,4.628886712605407,5.547091734800467,0
LD50,95,12,102.4,4.628886712605407,5.184315480043673,0
LD50,95,13,102.4,4.628886712605407,5.514806347270903,0
LD50,95,14,102.4,4.628886712605407,3.450065680182722,1
LD50,95,15,102.4,4.628886712605407,5.501961305013413,0
LD50,95,1,128,4.852030263919617,4.288360076189498,1
LD50,95,2,128,4.852030263919617,6.1634144541153555,0
LD50,95,3,128,4.852030263919617,4.432895157097858,1
LD50,95,4,128,4.852030263919617,4.9312441526947435,0
LD50,95,5,128,4.852030263919617,4.845293606458886,1
LD50,95,6,128,4.852030263919617,5.327635393047539,0
LD50,95,7,128,4.852030263919617,5.52239837137318,0
LD50,95,8,128,4.852030263919617,4.608927244991082,1
LD50,95,9,128,4.852030263919617,4.083673227585004,1
LD50,95,10,128,4.852030263919617,5.48627393272681,0
LD50,95,11,128,4.852030263919617,4.782637551913416,1
LD50,95,12,128,4.852030263919617,5.675967907847298,0
LD50,95,13,128,4.852030263919617,4.695769492088299,1
LD50,95,14,128,4.852030263919617,4.498188102798834,1
LD50,95,15,128,4.852030263919617,4.509689475140655,1
LD50,95,1,160,5.075173815233827,4.991294076084304,1
LD50,95,2,160,5.075173815233827,5.14978075128022,0
LD50,95,3,160,5.075173815233827,5.045789958570174,1
LD50,95,4,160,5.075173815233827,4.646279866510944,1
LD50,95,5,160,5.075173815233827,4.473688067483726,1
LD50,95,6,160,5.075173815233827,5.288612293534672,0
LD50,95,7,160,5.075173815233827,4.455889614430709,1
LD50,95,8,160,5.075173815233827,3.7704976422816987,1
LD50,95,9,160,5.075173815233827,5.018413786230121,1
LD50,95,10,160,5.075173815233827,4.573530251012231,1
LD50,95,11,160,5.075173815233827,5.992433988159778,0
LD50,95,12,160,5.075173815233827,3.4695591877188505,1
LD50,95,13,160,5.075173815233827,4.922118348357015,1
LD50,95,14,160,5.075173815233827,4.880554096385845,1
LD50,95,15,160,5.075173815233827,4.9915691709687104,1
LD50,95,1,200,5.298317366548036,5.1335256937129365,1
LD50,95,2,200,5.298317366548036,6.190165914776761,0
LD50,95,3,200,5.298317366548036,5.48855120620897,0
LD50,95,4,200,5.298317366548036,4.6623676652739725,1
LD50,95,5,200,5.298317366548036,5.066807202895292,1
LD50,95,6,200,5.298317366548036,3.651466669551366,1
LD50,95,7,200,5.298317366548036,4.571736410675498,1
LD50,95,8,200,5.298317366548036,4.211425137219408,1
LD50,95,9,200,5.298317366548036,4.8439865314156325,1
LD50,95,10,200,5.298317366548036,4.873385122559724,1
LD50,95,11,200,5.298317366548036,5.485069931860843,0
LD50,95,12,200,5.298317366548036,4.245388206754711,1
LD50,95,13,200,5.298317366548036,3.53745145617124,1
LD50,95,14,200,5.298317366548036,5.47413133457197,0
LD50,95,15,200,5.298317366548036,3.979667368692758,1
LD50,95,1,250,5.521460917862246,5.359893774267513,1
LD50,95,2,250,5.521460917862246,4.033575933654502,1
LD50,95,3,250,5.521460917862246,4.195130874365018,1
LD50,95,4,250,5.521460917862246,5.363894364808509,1
LD50,95,5,250,5.521460917862246,4.305497170486423,1
LD50,95,6,250,5.521460917862246,5.156013904770055,1
LD50,95,7,250,5.521460917862246,4.934203464205266,1
LD50,95,8,250,5.521460917862246,5.390318139897315,1
LD50,95,9,250,5.521460917862246,4.255453478864905,1
LD50,95,10,250,5.521460917862246,4.7979494663891025,1
LD50,95,11,250,5.521460917862246,4.659730033051989,1
LD50,95,12,250,5.521460917862246,4.763012524513028,1
LD50,95,13,250,5.521460917862246,4.675446137062075,1
LD50,95,14,250,5.521460917862246,4.9519124599981,1
LD50,95,15,250,5.521460917862246,4.6132493273860185,1
LD50,96,1,102.4,4.628886712605407,4.5345654884389175,1
LD50,96,2,102.4,4.628886712605407,4.930948147414184,0
LD50,96,3,102.4,4.628886712605407,5.004199280918286,0
LD50,96,4,102.4,4.628886712605407,5.054985641791358,0
LD50,96,5,102.4,4.628886712605407,4.235049424604765,1
LD50,96,6,102.4,4.628886712605407,5.876651279006675,0
LD50,96,7,102.4,4.628886712605407,3.7749747219194467,1
LD50,96,8,102.4,4.628886712605407,4.567451506284424,1
LD50,96,9,102.4,4.628886712605407,4.154049855694006,1
LD50,96,10,102.4,4.628886712605407,4.701923106354445,0
LD50,96,11,102.4,4.628886712605407,3.8944028284987064,1
LD50,96,12,102.4,4.628886712605407,4.207284527472914,1
LD50,96,13,102.4,4.628886712605407,5.006524651216754,0
LD50,96,14,102.4,4.628886712605407,4.747845161804495,0
LD50,96,15,102.4,4.628886712605407,4.738572339062962,0
LD50,96,1,128,4.852030263919617,5.332227791817529,0
LD50,96,2,128,4.852030263919617,6.229618415365484,0
LD50,96,3,128,4.852030263919617,4.544722784557055,1
LD50,96,4,128,4.852030263919617,4.293568092042758,1
LD50,96,5,128,4.852030263919617,3.958664982821971,1
LD50,96,6,128,4.852030263919617,4.384518637179643,1
LD50,96,7,128,4.852030263919617,4.969592100047954,0
LD50,96,8,128,4.852030263919617,4.788146960023554,1
LD50,96,9,128,4.852030263919617,4.696960524858113,1
LD50,96,10,128,4.852030263919617,4.500055678824138,1
LD50,96,11,128,4.852030263919617,3.8939199878700093,1
LD50,96,12,128,4.852030263919617,4.705283283842457,1
LD50,96,13,128,4.852030263919617,4.859404849144537,0
LD50,96,14,128,4.852030263919617,3.2655433258221036,1
LD50,96,15,128,4.852030263919617,5.5262592497076195,0
LD50,96,1,160,5.075173815233827,4.7552564216504,1
LD50,96,2,160,5.075173815233827,4.417933741372511,1
LD50,96,3,160,5.075173815233827,5.358511464113266,0
LD50,96,4,160,5.075173815233827,5.839168451982189,0
LD50,96,5,160,5.075173815233827,4.97494527157809,1
LD50,96,6,160,5.075173815233827,4.801058541130003,1
LD50,96,7,160,5.075173815233827,4.78718294154656,1
LD50,96,8,160,5.075173815233827,5.0546159135371616,1
LD50,96,9,160,5.075173815233827,5.764889346676603,0
LD50,96,10,160,5.075173815233827,5.442822576417891,0
LD50,96,11,160,5.075173815233827,5.703134249871132,0
LD50,96,12,160,5.075173815233827,3.9855662190922136,1
LD50,96,13,160,5.075173815233827,5.129558156192745,0
LD50,96,14,160,5.075173815233827,5.425737688141146,0
LD50,96,15,160,5.075173815233827,5.351069111860539,0
LD50,96,1,200,5.298317366548036,4.754334337494365,1
LD50,96,2,200,5.298317366548036,5.029135226245389,1
LD50,96,3,200,5.298317366548036,4.916274462668422,1
LD50,96,4,200,5.298317366548036,5.253131536494943,1
LD50,96,5,200,5.298317366548036,4.878622229003294,1
LD50,96,6,200,5.298317366548036,4.519358184709873,1
LD50,96,7,200,5.298317366548036,4.788342867877107,1
LD50,96,8,200,5.298317366548036,5.631047109038763,0
LD50,96,9,200,5.298317366548036,4.112140282726193,1
LD50,96,10,200,5.298317366548036,4.116938263279865,1
LD50,96,11,200,5.298317366548036,4.637372759155722,1
LD50,96,12,200,5.298317366548036,4.698591058302826,1
LD50,96,13,200,5.298317366548036,4.586762012153675,1
LD50,96,14,200,5.298317366548036,4.881650051219094,1
LD50,96,15,200,5.298317366548036,4.537512599171474,1
LD50,96,1,250,5.521460917862246,4.140582994660138,1
LD50,96,2,250,5.521460917862246,4.637459054634646,1
LD50,96,3,250,5.521460917862246,4.3950184369641345,1
LD50,96,4,250,5.521460917862246,5.343546904906928,1
LD50,96,5,250,5.521460917862246,4.7095966600077555,1
LD50,96,6,250,5.521460917862246,5.9594913718938125,0
LD50,96,7,250,5.521460917862246,4.3440359754723055,1
LD50,96,8,250,5.521460917862246,5.378051933339216,1
LD50,96,9,250,5.521460917862246,5.2366303777257786,1
LD50,96,10,250,5.521460917862246,5.459811039069331,1
LD50,96,11,250,5.521460917862246,4.3439886835920625,1
LD50,96,12,250,5.521460917862246,5.843794360945388,0
LD50,96,13,250,5.521460917862246,4.0114728782140485,1
LD50,96,14,250,5.521460917862246,3.4416912814166896,1
LD50,96,15,250,5.521460917862246,3.827910833569768,1
LD50,97,1,102.4,4.628886712605407,6.234822890579384,0
LD50,97,2,102.4,4.628886712605407,5.912152685616808,0
LD50,97,3,102.4,4.628886712605407,4.481836579461608,1
LD50,97,4,102.4,4.628886712605407,5.025862836644144,0
LD50,97,5,102.4,4.628886712605407,5.453891634797114,0
LD50,97,6,102.4,4.628886712605407,5.350746145162972,0
LD50,97,7,102.4,4.628886712605407,4.382167265472378,1
LD50,97,8,102.4,4.628886712605407,4.719694864997308,0
LD50,97,9,102.4,4.628886712605407,3.8797038658777994,1
LD50,97,10,102.4,4.628886712605407,4.8204952743894065,0
LD50,97,11,102.4,4.628886712605407,4.921959158249193,0
LD50,97,12,102.4,4.628886712605407,4.978827467049736,0
LD50,97,13,102.4,4.628886712605407,4.300337678820821,1
LD50,97,14,102.4,4.628886712605407,5.056819892306606,0
LD50,97,15,102.4,4.628886712605407,4.610690146615338,1
LD50,97,1,128,4.852030263919617,3.275256289340314,1
LD50,97,2,128,4.852030263919617,5.439984582052593,0
LD50,97,3,128,4.852030263919617,4.936200744589649,0
LD50,97,4,128,4.852030263919617,5.45226782113539,0
LD50,97,5,128,4.852030263919617,4.631631124840982,1
LD50,97,6,128,4.852030263919617,5.361108988573983,0
LD50,97,7,128,4.852030263919617,4.265456623060255,1
LD50,97,8,128,4.852030263919617,4.66464288393643,1
LD50,97,9,128,4.852030263919617,4.288020480363738,1
LD50,97,10,128,4.852030263919617,5.186863259858894,0
LD50,97,11,128,4.852030263919617,4.693099470168307,1
LD50,97,12,128,4.852030263919617,5.47780045338512,0
LD50,97,13,128,4.852030263919617,3.3925345972299974,1
LD50,97,14,128,4.852030263919617,4.67844724424492,1
LD50,97,15,128,4.852030263919617,4.053920459918279,1
LD50,97,1,160,5.075173815233827,4.9439479957244465,1
LD50,97,2,160,5.075173815233827,4.355027042081568,1
LD50,97,3,160,5.075173815233827,4.123827200462344,1
LD50,97,4,160,5.075173815233827,5.772355601018782,0
LD50,97,5,160,5.075173815233827,4.857994586576173,1
LD50,97,6,160,5.075173815233827,5.09890435791384,0
LD50,97,7,160,5.075173815233827,5.016349400033074,1
LD50,97,8,160,5.075173815233827,4.339127681349312,1
LD50,97,9,160,5.075173815233827,4.760589627432435,1
LD50,97,10,160,5.075173815233827,5.083402453076587,0
LD50,97,11,160,5.075173815233827,4.688395271751275,1
LD50,97,12,160,5.075173815233827,4.938502891659181,1
LD50,97,13,160,5.075173815233827,5.237232185426034,0
LD50,97,14,160,5.075173815233827,5.204449278756836,0
LD50,97,15,160,5.075173815233827,5.301548128595178,0
LD50,97,1,200,5.298317366548036,4.712389083850246,1
LD50,97,2,200,5.298317366548036,5.356703276413716,0
LD50,97,3,200,5.298317366548036,4.403473242670268,1
LD50,97,4,200,5.298317366548036,4.852648242931209,1
LD50,97,5,200,5.298317366548036,3.6606151144138286,1
LD50,97,6,200,5.298317366548036,3.5048345387271778,1
LD50,97,7,200,5.298317366548036,4.781106644371156,1
LD50,97,8,200,5.298317366548036,4.33304627484754,1
LD50,97,9,200,5.298317366548036,5.155106554988976,1
LD50,97,10,200,5.298317366548036,3.5034816949133276,1
LD50,97,11,200,5.298317366548036,4.533128196725664,1
LD50,97,12,200,5.298317366548036,5.633572495606588,0
LD50,97,13,200,5.298317366548036,4.616786584219571,1
LD50,97,14,200,5.298317366548036,5.370063004496558,0
LD50,97,15,200,5.298317366548036,4.198517845987581,1
LD50,97,1,250,5.521460917862246,4.872377204812706,1
LD50,97,2,250,5.521460917862246,5.05606630112619,1
LD50,97,3,250,5.521460917862246,4.671039488354191,1
LD50,97,4,250,5.521460917862246,4.3650726425337005,1
LD50,97,5,250,5.521460917862246,5.155606253241417,1
LD50,97,6,250,5.521460917862246,6.114477251401372,0
LD50,97,7,250,5.521460917862246,4.625760714724288,1
LD50,97,8,250,5.521460917862246,5.189158355676585,1
LD50,97,9,250,5.521460917862246,4.270353009253454,1
LD50,97,10,250,5.521460917862246,5.2730889508141185,1
LD50,97,11,250,5.521460917862246,4.964293518163052,1
LD50,97,12,250,5.521460917862246,4.687171032292783,1
LD50,97,13,250,5.521460917862246,5.054459929367416,1
LD50,97,14,250,5.521460917862246,5.220200973014294,1
LD50,97,15,250,5.521460917862246,4.8204622280739935,1
LD50,98,1,102.4,4.628886712605407,4.585314183760469,1
LD50,98,2,102.4,4.628886712605407,4.768576848030809,0
LD50,98,3,102.4,4.628886712605407,4.71448558591491,0
LD50,98,4,102.4,4.628886712605407,4.436105910239226,1
LD50,98,5,102.4,4.628886712605407,4.443319805806542,1
LD50,98,6,102.4,4.628886712605407,4.907431595110655,0
LD50,98,7,102.4,4.628886712605407,4.928733340920898,0
LD50,98,8,102.4,4.628886712605407,5.332291226235416,0
LD50,98,9,102.4,4.628886712605407,4.794869547595436,0
LD50,98,10,102.4,4.628886712605407,5.072095913620261,0
LD50,98,11,102.4,4.628886712605407,4.823066760379964,0
LD50,98,12,102.4,4.628886712605407,4.500685305996814,1
LD50,98,13,102.4,4.628886712605407,4.526628229323193,1
LD50,98,14,102.4,4.628886712605407,4.209734795604721,1
LD50,98,15,102.4,4.628886712605407,4.994953950084559,0
LD50,98,1,128,4.852030263919617,4.755896911425058,1
LD50,98,2,128,4.852030263919617,4.450857576243548,1
LD50,98,3,128,4.852030263919617,4.780216898617603,1
LD50,98,4,128,4.852030263919617,5.080313685772805,0
LD50,98,5,128,4.852030263919617,5.874901621071762,0
LD50,98,6,128,4.852030263919617,4.70323609048188,1
LD50,98,7,128,4.852030263919617,5.514071966707631,0
LD50,98,8,128,4.852030263919617,6.291327934690439,0
LD50,98,9,128,4.852030263919617,5.4888490987275755,0
LD50,98,10,128,4.852030263919617,4.969817166983852,0
LD50,98,11,128,4.852030263919617,5.467668190191706,0
LD50,98,12,128,4.852030263919617,4.675688577284136,1
LD50,98,13,128,4.852030263919617,4.720372239418807,1
LD50,98,14,128,4.852030263919617,4.756309172474697,1
LD50,98,15,128,4.852030263919617,4.366536577295629,1
LD50,98,1,160,5.075173815233827,5.65098324394491,0
LD50,98,2,160,5.075173815233827,4.814785991891297,1
LD50,98,3,160,5.075173815233827,4.330315619314916,1
LD50,98,4,160,5.075173815233827,4.155927502812869,1
LD50,98,5,160,5.075173815233827,3.6886850392129498,1
LD50,98,6,160,5.075173815233827,5.478413511018268,0
LD50,98,7,160,5.075173815233827,5.619213242754717,0
LD50,98,8,160,5.075173815233827,5.215062966385048,0
LD50,98,9,160,5.075173815233827,4.25527194830804,1
LD50,98,10,160,5.075173815233827,4.057228911269714,1
LD50,98,11,160,5.075173815233827,4.727813673532788,1
LD50,98,12,160,5.075173815233827,5.3575114350315065,0
LD50,98,13,160,5.075173815233827,4.802611227616316,1
LD50,98,14,160,5.075173815233827,4.527687902919677,1
LD50,98,15,160,5.075173815233827,4.12998895312969,1
LD50,98,1,200,5.298317366548036,5.648382929778755,0
LD50,98,2,200,5.298317366548036,4.776749044312025,1
LD50,98,3,200,5.298317366548036,5.538383775459855,0
LD50,98,4,200,5.298317366548036,4.885341987643267,1
LD50,98,5,200,5.298317366548036,4.09867871952676,1
LD50,98,6,200,5.298317366548036,4.72043057990956,1
LD50,98,7,200,5.298317366548036,3.854659792063453,1
LD50,98,8,200,5.298317366548036,3.5874381707018355,1
LD50,98,9,200,5.298317366548036,3.7843270066306047,1
LD50,98,10,200,5.298317366548036,4.052901566071934,1
LD50,98,11,200,5.298317366548036,4.8371989550286125,1
LD50,98,12,200,5.298317366548036,5.801414195315175,0
LD50,98,13,200,5.298317366548036,5.024651586529121,1
LD50,98,14,200,5.298317366548036,4.741129767593536,1
LD50,98,15,200,5.298317366548036,5.239571209161103,1
LD50,98,1,250,5.521460917862246,5.366543054123331,1
LD50,98,2,250,5.521460917862246,4.961497791081281,1
LD50,98,3,250,5.521460917862246,4.715578546551673,1
LD50,98,4,250,5.521460917862246,5.062972186412792,1
LD50,98,5,250,5.521460917862246,5.629849090585987,0
LD50,98,6,250,5.521460917862246,5.587396363077542,0
LD50,98,7,250,5.521460917862246,3.8777541433262828,1
LD50,98,8,250,5.521460917862246,4.758929053858032,1
LD50,98,9,250,5.521460917862246,5.361389104180486,1
LD50,98,10,250,5.521460917862246,4.406262818756162,1
LD50,98,11,250,5.521460917862246,4.821025583810613,1
LD50,98,12,250,5.521460917862246,5.21263835824335,1
LD50,98,13,250,5.521460917862246,4.326949029140208,1
LD50,98,14,250,5.521460917862246,4.127711162314179,1
LD50,98,15,250,5.521460917862246,5.4620192998307,1
LD50,99,1,102.4,4.628886712605407,4.965771538616553,0
LD50,99,2,102.4,4.628886712605407,4.57887702791278,1
LD50,99,3,102.4,4.628886712605407,5.471669148860082,0
LD50,99,4,102.4,4.628886712605407,6.130181225482253,0
LD50,99,5,102.4,4.628886712605407,5.312413297478364,0
LD50,99,6,102.4,4.628886712605407,4.441966918084381,1
LD50,99,7,102.4,4.628886712605407,5.321820822313383,0
LD50,99,8,102.4,4.628886712605407,4.536930877606351,1
LD50,99,9,102.4,4.628886712605407,4.955267404311716,0
LD50,99,10,102.4,4.628886712605407,4.326048963500421,1
LD50,99,11,102.4,4.628886712605407,4.876799744826431,0
LD50,99,12,102.4,4.628886712605407,3.8107886744794985,1
LD50,99,13,102.4,4.628886712605407,4.261050819175324,1
LD50,99,14,102.4,4.628886712605407,6.289398525989057,0
LD50,99,15,102.4,4.628886712605407,5.138011558962444,0
LD50,99,1,128,4.852030263919617,5.133152070927413,0
LD50,99,2,128,4.852030263919617,4.01355181812812,1
LD50,99,3,128,4.852030263919617,5.165631667880703,0
LD50,99,4,128,4.852030263919617,4.845220951975996,1
LD50,99,5,128,4.852030263919617,3.657276159205047,1
LD50,99,6,128,4.852030263919617,6.011478365692372,0
LD50,99,7,128,4.852030263919617,5.2933414322918635,0
LD50,99,8,128,4.852030263919617,4.85594549681166,0
LD50,99,9,128,4.852030263919617,4.059162853958869,1
LD50,99,10,128,4.852030263919617,3.608514735424337,1
LD50,99,11,128,4.852030263919617,5.489123798325398,0
LD50,99,12,128,4.852030263919617,3.443302833400841,1
LD50,99,13,128,4.852030263919617,4.5287359832472545,1
LD50,99,14,128,4.852030263919617,5.746387249884674,0
LD50,99,15,128,4.852030263919617,5.588509090018474,0
LD50,99,1,160,5.075173815233827,4.934563108569532,1
LD50,99,2,160,5.075173815233827,4.9857753460696745,1
LD50,99,3,160,5.075173815233827,4.976090316878732,1
LD50,99,4,160,5.075173815233827,4.786428455679322,1
LD50,99,5,160,5.075173815233827,4.438754888991826,1
LD50,99,6,160,5.075173815233827,4.3787353642386835,1
LD50,99,7,160,5.075173815233827,5.42951857698709,0
LD50,99,8,160,5.075173815233827,4.024046614368036,1
LD50,99,9,160,5.075173815233827,4.445461938325965,1
LD50,99,10,160,5.075173815233827,5.486386989918832,0
LD50,99,11,160,5.075173815233827,4.316122161594689,1
LD50,99,12,160,5.075173815233827,4.685290881845689,1
LD50,99,13,160,5.075173815233827,5.235910564430851,0
LD50,99,14,160,5.075173815233827,4.8351761411993985,1
LD50,99,15,160,5.075173815233827,5.559254992504456,0
LD50,99,1,200,5.298317366548036,5.334732027540662,0
LD50,99,2,200,5.298317366548036,5.10669423006565,1
LD50,99,3,200,5.298317366548036,4.773673315777986,1
LD50,99,4,200,5.298317366548036,4.765053756578594,1
LD50,99,5,200,5.298317366548036,4.595653722055068,1
LD50,99,6,200,5.298317366548036,5.206250450999711,1
LD50,99,7,200,5.298317366548036,5.120200629809401,1
LD50,99,8,200,5.298317366548036,5.127606366329953,1
LD50,99,9,200,5.298317366548036,4.360017489764149,1
LD50,99,10,200,5.298317366548036,5.542481811490222,0
LD50,99,11,200,5.298317366548036,5.870752146093363,0
LD50,99,12,200,5.298317366548036,4.211294127849024,1
LD50,99,13,200,5.298317366548036,5.644134072830096,0
LD50,99,14,200,5.298317366548036,4.599474185771734,1
LD50,99,15,200,5.298317366548036,5.177287935942927,1
